spotify_track_id,songid,performer,song,spotify_track_album,spotify_track_explicit,first_chart_appearance,peak_position,weeks_on_chart
1G1GrHWPRWjmDV36J1BQE1,One More ChanceOcean,Ocean,One More Chance,Give Tomorrow's Children One More Chance,false,1972-09-23,88,4
66mtlL5so9j2JctA8JV4xF,If I Only KnewOzark Mountain Daredevils,Ozark Mountain Daredevils,If I Only Knew,The Car Over The Lake Album,false,1976-01-17,88,7
1ZUgRUFkCfim2RYhUFr6Jy,It's Cold OutsideThe Choir,The Choir,It's Cold Outside,Canadian American Greatest Hits 50th Anniversary Collection,false,1967-06-03,89,6
32tuHKC72xYmOBWmVpRT6y,From The Teacher To The PreacherGene Chandler & Barbara Acklin,Gene Chandler & Barbara Acklin,From The Teacher To The Preacher,Soul Master,false,1968-10-19,89,8
6tXu3q5V75lgnO0gdI7GKK,My StoryR. Kelly Featuring 2 Chainz,R. Kelly Featuring 2 Chainz,My Story,Black Panties (Deluxe Version),true,2013-12-28,89,1
0u2P5u6lvoDfwTYjAADbn4,LovelyBillie Eilish & Khalid,Billie Eilish & Khalid,Lovely,lovely (with Khalid),false,2018-06-09,91,22
7HiSHQ6K5KqV31p8YMraBd,LumberjackBrook Benton,Brook Benton,Lumberjack,This Bitter Earth,false,1964-10-03,90,7
4leFR7V43QabSeyPMvbqYH,I'm Gonna Make You MineThe Shadows Of Knight,The Shadows Of Knight,I'm Gonna Make You Mine,Back Door Men,false,1966-12-24,90,1
2KbvldtpfvwCWq9WLHo3sN,I Shall Be ReleasedThe Box Tops,The Box Tops,I Shall Be Released,Dimensions,false,1969-04-26,90,5
4GAu46qbdEu21ScQ10BkPZ,No Sad SongHelen Reddy,Helen Reddy,No Sad Song,Helen Reddy,false,1971-12-04,90,8
7I1goRdwTwgkRSAnZjiGN5,Love Is The KeyMaze Featuring Frankie Beverly,Maze Featuring Frankie Beverly,Love Is The Key,Greatest Hits: 35 Years Of Soul,false,1983-06-04,90,5
1RTjFfuW17cx3mOGZUqQjZ,I Feel The MagicBelinda Carlisle,Belinda Carlisle,I Feel The Magic,Her Greatest Hits,false,1986-09-20,90,5
4jVipHalgvFVz3Smp4aQID,Feels Just Like It ShouldPat Green,Pat Green,Feels Just Like It Should,Cannonball,false,2006-09-09,90,3
2fdd8W8eTym1gWO1dl1nxo,GoldBritt Nicole,Britt Nicole,Gold,Gold,false,2013-03-16,90,3
6G5NsbGQlLQx4xjZE69Lnt,I'm Not Gonna Miss YouGlen Campbell,Glen Campbell,I'm Not Gonna Miss You,Glen Campbell I'll Be Me Soundtrack,false,2014-11-01,90,1
2LW3k5aClqz0PN9Jkf7y1H,Funny How Time Slips AwayJohnny Tillotson,Johnny Tillotson,Funny How Time Slips Away,Greatest Hits - Original Recordings,false,1963-10-19,91,6
4DdICLH2xKTy6d4LFS5WjI,Not Too Long AgoThe Uniques Featuring Joe Stampley,The Uniques Featuring Joe Stampley,Not Too Long Ago,Absolutely the Best,false,1965-03-20,91,6
5G1sTBGbZT5o4PNRc75RKI,Lonely BoyThe Black Keys,The Black Keys,Lonely Boy,El Camino,false,2011-11-12,94,20
5rdLwV3jCeV8fTQRCFJeip,MichelleBud Shank,Bud Shank,Michelle,Michelle,false,1966-01-22,92,6
2RXjRQ4RadpQTecRfRHa13,In The HoodDonell Jones,Donell Jones,In The Hood,My Heart,false,1996-07-06,92,8
6maXBs9zUY48m1UNHgTeRC,Major MinusColdplay,Coldplay,Major Minus,Mylo Xyloto,false,2011-07-16,92,1
3ga3cmO4mb9dMhysyJUEaH,I Wouldn't Be A ManJosh Turner,Josh Turner,I Wouldn't Be A Man,Haywire,false,2011-07-23,92,1
5ytc87gcx6dZ4nWRNykinV,Night TrainJason Aldean,Jason Aldean,Night Train,Night Train,false,2012-11-03,92,20
4VFE6ZNqa8jHAmbYICoAFg,"God, Your Mama, And MeFlorida Georgia Line Featuring Backstreet Boys",Florida Georgia Line Featuring Backstreet Boys,"God, Your Mama, And Me",Dig Your Roots,false,2017-03-18,92,19
6n9a8OzOg0LjASXFVeHQv9,I Wouldn't Know (What To Do)Dinah Washington,Dinah Washington,I Wouldn't Know (What To Do),Blue,false,1962-09-01,93,1
00YhuN9oOmXUyLQiHjXPxt,"Lara's Theme from ""Dr. Zhivago""Roger Williams",Roger Williams,"Lara's Theme from ""Dr. Zhivago""",Greatest Movie Themes,false,1966-06-25,93,6
1M3WV3EnKoHqDdHO4ksxlw,HolidayKool & The Gang,Kool & The Gang,Holiday,Forever,false,1987-06-27,93,7
3WsAMhyOHxYPrL1pyMAVZm,I'll WalkBucky Covington,Bucky Covington,I'll Walk,Bucky Covington,false,2008-10-18,93,8
7pVzUPjJ83QojsVcOthmxP,Huncho DreamsQuavo,Quavo,Huncho Dreams,QUAVO HUNCHO,true,2018-10-27,93,1
3ndjvFgEGP7kjsybiKljde,He's So FineJane Olivor,Jane Olivor,He's So Fine,The Best Of Jane Olivor,false,1978-05-20,94,9
7tlbHVveasgXlT0HmHXm5Y,HighwireThe Rolling Stones,The Rolling Stones,Highwire,Flashpoint,false,1991-03-09,94,7
6g0TAJ1grweRwBMLQyiZFb,Famous21 Savage,21 Savage,Famous,Issa Album,true,2017-07-29,94,1
76WvOC6TlTWPiYIsJXCe9X,Jimmy Kiss And RunDiane Maxwell,Diane Maxwell,Jimmy Kiss And Run,Almost Seventeen,false,1959-03-21,95,1
3fDsObAq6nHvxPWJOWj2vJ,Me And My ShadowFrank Sinatra & Sammy Davis Jr.,Frank Sinatra & Sammy Davis Jr.,Me And My Shadow,The Essentials: Sammy Davis Jr.,false,1962-12-01,95,6
2e5HXRYyMTMvNU7NsGFrOD,Mornin' GloryBobbie Gentry & Glen Campbell,Bobbie Gentry & Glen Campbell,Mornin' Glory,The Delta Sweete,false,1968-10-26,95,6
6AHvm8J1gpZlY3IkyreaFB,Lay Down Your ArmsThe Graces,The Graces,Lay Down Your Arms,Perfect View,false,1989-08-12,95,9
6sbp4i2FtlsQSVMepZPG9c,Jerk It OutCaesars,Caesars,Jerk It Out,Love For The Streets,false,2005-02-26,100,10
5rG2QR9q2D2csdKsyaJTdh,MercyDave Matthews Band,Dave Matthews Band,Mercy,Away From The World (Expanded Edition),false,2012-08-04,95,1
314ZkcV7oLWG8yWE7LABvH,Make It RightBTS,BTS,Make It Right,Make It Right (feat. Lauv),false,2019-04-27,95,1
6kb2pBxNVnZAavqfH8lOW4,Fried OnionsLord Rockingham's XI,Lord Rockingham's XI,Fried Onions,Rock & Roll Instrumentals - The Definitive Collection,false,1958-10-04,96,1
3lA4QZ6okgsCY1dFGFU2TW,Just A Closer Walk With TheeJimmie Rodgers,Jimmie Rodgers,Just A Closer Walk With Thee,Just a Closer Walk With Thee,false,1960-04-09,98,9
33HKkBoXOgay5WwagMhOiC,Got What You NeedThe Fantastic Johnny C,The Fantastic Johnny C,Got What You Need,The Phil-LA of Soul Singles Collection 1967-1973,false,1968-02-10,99,6
0tsf1sI5lpIuWwIRwYRn3D,New OrleansNeil Diamond,Neil Diamond,New Orleans,The Bang Years 1966-1968 (The 23 Original Mono Recordings),false,1968-01-06,98,6
5lWRWrkDnxWU2WXdXrCaJ4,Let Me Be Your LovemakerBetty Wright,Betty Wright,Let Me Be Your Lovemaker,The Essentials: Betty Wright,false,1973-10-06,98,6
7pax4grXoXIF5F2XbO7Y1E,"Got It MadeCrosby, Stills, Nash & Young","Crosby, Stills, Nash & Young",Got It Made,American Dream,false,1989-02-04,96,8
0IGqnANwfZgUFpoPRXQxFj,NumbUsher,Usher,Numb,Looking 4 Myself (Expanded Edition),false,2012-10-06,97,7
2d1NLWc2wHDZWjKkgIjdls,Butterfly BabyBobby Rydell,Bobby Rydell,Butterfly Baby,The Best Of Bobby Rydell,false,1963-02-09,74,9
3PlxioD8I6FstWbIxinH0m,CongratulationsVesta,Vesta,Congratulations,Vesta 4 U,false,1989-09-09,74,8
6gfDXAX85YWdVwxpbz0npv,Original PranksterThe Offspring,The Offspring,Original Prankster,Conspiracy Of One,true,2000-11-25,74,9
1gWnUzwTMhOv4cWyj1CDxB,Born To Be SomebodyJustin Bieber,Justin Bieber,Born To Be Somebody,Never Say Never - The Remixes,false,2011-03-05,74,1
48EjSdYh8wz2gBxxqzrsLe,Cranes In The SkySolange,Solange,Cranes In The Sky,A Seat at the Table,false,2016-10-22,74,2
3mrrWFfuesBi5fswdz1Xxf,So ExcitedB.B. King,B.B. King,So Excited,Completely Well,false,1970-04-11,75,6
19PKMOoh2Rra8T50wrkq1X,Another Rainy Day In New York CityChicago,Chicago,Another Rainy Day In New York City,Chicago X,false,1976-06-26,75,9
3JUSHG1WHesa1p7rN7Ad3g,"Baby, I Need Your Lovin'Eric Carmen",Eric Carmen,"Baby, I Need Your Lovin'",Change Of Heart,false,1979-01-27,75,5
5q8WL51d8vXvGSwDdfzgJ0,Come Home SoonSHeDAISY,SHeDAISY,Come Home Soon,Sweet Right Here,false,2004-12-11,75,7
57C67IcoKSWaiijRkYulHW,Reverse CowgirlT-Pain,T-Pain,Reverse Cowgirl,Reverse Cowgirl,false,2010-04-10,75,1
40yJppEKT0Yud2RUsXb9tk,Tears And RosesAl Martino,Al Martino,Tears And Roses,Capitol Collectors Series,false,1964-05-16,76,8
1p0rQUKbsx0JSz9aHJ8RcN,Something To Grab ForRic Ocasek,Ric Ocasek,Something To Grab For,Beatitude,false,1983-02-12,76,9
46ZfPS5VpSQVU5gb82hg3K,Anything GoesFlorida Georgia Line,Florida Georgia Line,Anything Goes,Anything Goes,false,2014-10-11,98,18
4lc61NBCDzy2srBHDQeTfN,Racks BlueFuture,Future,Racks Blue,BEASTMODE 2,true,2018-07-21,76,1
3d1qN7AHge6BXuVPutcpI5,Some Of ItEric Church,Eric Church,Some Of It,Desperate Man,false,2019-06-08,76,13
767SZ6IM7yXRmiu3NruknZ,The April FoolsDionne Warwick,Dionne Warwick,The April Fools,The Dionne Warwick Collection: Her All-Time Greatest Hits,false,1969-05-17,77,7
1mz9ZrRYu3EPVg9ZHFtjjf,"A Little Party Never Killed Nobody (All We Got)Fergie, Q-Tip & GoonRock","Fergie, Q-Tip & GoonRock",A Little Party Never Killed Nobody (All We Got),Music From Baz Luhrmann's Film The Great Gatsby (Deluxe Edition),false,2013-06-01,77,2
5TXDeTFVRVY7Cvt0Dw4vWW,RevengeXXXTentacion,XXXTentacion,Revenge,17,true,2017-09-16,77,2
5XmJpUKK9SYm4GQr1tJQBD,Bring It UpJames Brown And The Famous Flames,James Brown And The Famous Flames,Bring It Up,James Brown Sings Raw Soul,false,1967-01-07,78,8
5eqTvP4fooKYTc9LdmrpdT,All Night LongBilly Squier,Billy Squier,All Night Long,Signs Of Life,false,1984-10-27,78,3
1vS2gWMJU5gLm9z0x8DpNG,Amor EternoCristian Castro,Cristian Castro,Amor Eterno,Días Felices,false,2005-12-24,78,1
0UNeNA0dcfUMsGxvLwf2p3,Pay You BackMeek Mill Featuring 21 Savage,Meek Mill Featuring 21 Savage,Pay You Back,Championships,true,2018-12-15,78,1
1J5Yx8bxAfq0hrg7ORcFjH,Spill The WineThe Isley Brothers,The Isley Brothers,Spill The Wine,Givin' It Back,false,1971-10-02,79,6
5jGP8adoBftqVujxvdDd9e,BootsThe Killers,The Killers,Boots,March 2011: Pop Smash Hits,false,2010-12-18,79,1
1nxGSNnFCpDLwm3umCOUpi,Between The RaindropsLifehouse Featuring Natasha Bedingfield,Lifehouse Featuring Natasha Bedingfield,Between The Raindrops,Almeria (Deluxe),false,2012-09-29,100,2
5BkcuH5kyZC5ZJWfWHmahH,The BarracudaAlvin Cash & The Crawlers,Alvin Cash & The Crawlers,The Barracuda,Windy City Workout,false,1965-03-27,80,7
78ZqE2tjAxbqEGGlvGnQfT,A Whiter Shade Of PaleProcol Harum,Procol Harum,A Whiter Shade Of Pale,Hits'n'Flips,false,1967-06-24,80,12
0eqegAaplGBvg5jFjosHgb,Again And AgainJewel,Jewel,Again And Again,Goodbye Alice In Wonderland,false,2006-05-20,80,2
2MIBAmYwiuGoKUlpq9B9sZ,Can't Tell Me NothingKanye West,Kanye West,Can't Tell Me Nothing,Graduation,true,2007-06-16,96,19
73BKZUW5uVre707yYyWtba,Say AahLindsey Pavao,Lindsey Pavao,Say Aah,Say Aah (The Voice Performance),false,2012-02-25,80,1
6KIbBxMKqXxZeK8wOtRFiX,How Bad Do You Want It?Don Henley,Don Henley,How Bad Do You Want It?,The End Of The Innocence,false,1990-07-07,92,12
4ucLHLiSjvkCz5Lr5dlVUj,Never Gonna Leave This BedMaroon 5,Maroon 5,Never Gonna Leave This Bed,Hands All Over (Deluxe),false,2011-05-14,100,18
4baNC6PNq37xOVRqoZcNY5,My BoyElvis Presley,Elvis Presley,My Boy,Good Times,false,1975-01-25,82,11
01LgFdcK1vtxStxkTP4Lej,I Want To LiveJosh Gracin,Josh Gracin,I Want To Live,Josh Gracin,false,2004-07-03,76,14
3V7d1rj2Tmd4PAWI1jiDLL,I Don't CareShakespear's Sister,Shakespear's Sister,I Don't Care,Hormonally Yours,false,1992-11-28,94,12
0YHBvFhfCJHyP5qfgtiX1o,Just In CaseJaheim,Jaheim,Just In Case,Ghetto Love,false,2001-06-30,82,20
5PuqZZAMljRB5v7acsw9k1,"Honey, HoneyDavid Hudson",David Hudson,"Honey, Honey",The Legedary Hery Stoe Presets: David Hudso,false,1980-06-28,90,11
2BURVLCtzmNylUqMVCLUbg,"Lucky ManEmerson, Lake & Palmer","Emerson, Lake & Palmer",Lucky Man,Emerso,false,1971-03-13,92,19
3klzr0269NpGoBpe9BUNXN,FrozeMeek Mill Featuring Lil Uzi Vert & Nicki Minaj,Meek Mill Featuring Lil Uzi Vert & Nicki Minaj,Froze,DC4,true,2016-11-19,68,1
3lyeSiAIdLoZUHhV8psOTI,Feed Me DopeFuture,Future,Feed Me Dope,SUPER SLIMEY,true,2017-11-11,68,1
7J6bnDDitOwfelaJNixHhL,Modern SlaveryHuncho Jack,Huncho Jack,Modern Slavery,Huncho Jac,true,2018-01-06,68,1
7nszV67pOycIN7sCRjC81e,MistyLloyd Price,Lloyd Price,Misty,Jazz Blues Gems,false,1963-10-05,69,9
7l9DlqEWqgKVDIzWIeoObf,Love Is StrangePeaches & Herb,Peaches & Herb,Love Is Strange,The Best Of Peaches & Herb: Love Is Strange,false,1966-12-31,93,12
5Vrczz39CvlD3OGCa6utoA,GreaseFrankie Valli,Frankie Valli,Grease,Frankie Valli...Is The Word,false,1978-05-27,69,22
5sIzSNxjMHT4oOajhanNVY,Everyday & EverynightYvette Michele,Yvette Michele,Everyday & Everynight,Funkmaster Flex Presents The Mix Tape Vol. 1,false,1996-02-03,69,10
1wsRitfRRtWyEapl0q22o8,Guerrilla RadioRage Against The Machine,Rage Against The Machine,Guerrilla Radio,The Battle Of Los Angeles,true,1999-10-30,69,20
31tf1qEai5o5f4r66Kd0pU,Me And Your MamaChildish Gambino,Childish Gambino,Me And Your Mama,"""Awake",false,2016-12-03,69,2
6HuqSvbR87hXHx8OfZuPPn,"Goodbye Jimmy, GoodbyeKathy Linden",Kathy Linden,"Goodbye Jimmy, Goodbye",Lost Po & Doo Wo,false,1959-04-11,70,14
3C5N3TKP8BjJaRS8h2Fo3V,It's The Little ThingsSonny & Cher,Sonny & Cher,It's The Little Things,The Best Of Sonny & Cher,false,1967-08-12,70,7
2fWICX9qjREvP8caDxrJMz,Let It BeTerry McDermott,Terry McDermott,Let It Be,The Complete Season 3 Collection (The Voice Performance),false,2012-12-29,70,1
5QSQFf6dWrtGx6bukUd66y,Movin'Bill Black's Combo,Bill Black's Combo,Movin',Movin',false,1961-09-23,71,7
2wvMC5EyaaYQwBfiwwY2xE,Life's Been GoodJoe Walsh,Joe Walsh,Life's Been Good,But Seriousl,false,1978-06-10,71,15
1F12mGFRXXwfgxspQ9vjjB,Holding OnSteve Winwood,Steve Winwood,Holding On,Roll With It,false,1988-11-26,71,17
7ttAAvkXzs3IC1Qm3H1N3k,One Good WomanPeter Cetera,Peter Cetera,One Good Woman,One More Story,false,1988-07-23,72,18
5HDPtsnyb3maFmPL8LLUTG,New ManEd Sheeran,Ed Sheeran,New Man,÷ (Deluxe),false,2017-03-25,72,1
60SBAA4eKlVzQ8GtC9MPuY,Once Upon A TimeMarvin Gaye & Mary Wells,Marvin Gaye & Mary Wells,Once Upon A Time,Together (With Bonus Tracks),false,1964-05-02,73,9
1iwcvFex3aq5mTosFFV2RG,MidnightDennis Yost And The Classics IV,Dennis Yost And The Classics IV,Midnight,The Best Of Dennis Yost And The Classics IV,false,1969-11-15,73,8
6BsXgrxQViV3PdAjS13uWZ,In Your RoomThe Bangles,The Bangles,In Your Room,Everything,false,1988-10-15,73,20
7rJXvz9zXQr9YYdYzeXe7U,Everything ChangesKathy Troccoli,Kathy Troccoli,Everything Changes,Greatest Hits,false,1992-02-22,73,20
0dZlON0G0od05O549PikZU,Hustler's Ambition50 Cent,50 Cent,Hustler's Ambition,Best Of 50 Cent,true,2005-11-05,73,5
5cxp9kjCFyJwzv3lzeX7ku,Inside The FireDisturbed,Disturbed,Inside The Fire,Indestructible (Deluxe Edition),false,2008-04-12,95,15
5cCAZS9VhLGEDV4NCfieeg,I Wanna GoBritney Spears,Britney Spears,I Wanna Go,Femme Fatale (Deluxe Version),false,2011-04-16,89,20
2FUNBaa5DwItJtYEBgAblU,Monster21 Savage,21 Savage,Monster,i am > i was,true,2019-01-05,73,3
2e3lyF4HwlMtzUL5FffZZG,My Honey And MeLuther Ingram,Luther Ingram,My Honey And Me,Absoluely he Bes of Luher Ingram (If Loving You Is Wrong) I Don' Wan o Be Righ,false,1970-01-10,74,7
38bP8r9yx49g6pdQ90NH1X,GirlfriendPebbles,Pebbles,Girlfriend,Greatest Hits: Pebbles,false,1988-01-30,74,20
6ftcAmQPmGbk7Gkr5MJe4T,I Wanna Know YouHannah Montana Featuring David Archuleta,Hannah Montana Featuring David Archuleta,I Wanna Know You,Hannah Montana 3,false,2009-07-25,74,1
1bufAJtv0Ht1IxuwmveJAa,I Look To YouGlee Cast,Glee Cast,I Look To You,I Look To You (Glee Cast Version),false,2010-10-23,74,1
1hZk9dktp4yRFTm0TrycuH,If I Lose MyselfOneRepublic,OneRepublic,If I Lose Myself,Native,false,2013-01-26,89,5
6y4pOReFqH2wzo4CV91cZC,MessLil Wayne,Lil Wayne,Mess,Tha Carter V,true,2018-10-13,74,1
2j5AMkbTet4BvTWhKrPOta,Feel ItSam Cooke,Sam Cooke,Feel It,One Night Stand - Sam Cooke Live At The Harlem Square Clu,false,1961-09-23,96,9
6AQaJAyJ0k9KYF511bN9Dz,"Let Me TalkEarth, Wind & Fire","Earth, Wind & Fire",Let Me Talk,Faces,false,1980-09-20,75,9
6h08x0Lv6ETSiRwMbhzj1n,JesseJulian Lennon,Julian Lennon,Jesse,Valotte,false,1985-08-03,75,6
1x0AirtLjfVquI0A9iBVep,Getting Away With MurderPapa Roach,Papa Roach,Getting Away With Murder,Getting Away With Murder,false,2004-10-23,75,16
5t1Eqjxu93ub0LiTgxZQOB,FlatheadThe Fratellis,The Fratellis,Flathead,Costello Music (US Version),false,2007-03-03,75,4
1GssKKu8x17zi6eTSHzPj8,Love Is Your NameSteven Tyler,Steven Tyler,Love Is Your Name,We're All Somebody From Somewhere,false,2015-07-25,75,1
03cYkjvuyZ4jACwo9MYEZW,Good TimesJerry Butler,Jerry Butler,Good Times,A Taste Of Sou,false,1965-03-06,76,4
0XKMWf41IPSbQacyRU3agk,Every Face Tells A StoryOlivia Newton-John,Olivia Newton-John,Every Face Tells A Story,Don't Stop Believin',false,1976-11-06,76,9
6QTvIHixO4A2XrRT8yqT1n,EverythingAlanis Morissette,Alanis Morissette,Everything,The Collection (Standard Edition),false,2004-06-05,97,9
2UDvFt9DihkjhaNY5Ak50d,Friday's ChildNancy Sinatra,Nancy Sinatra,Friday's Child,Nancy In London,false,1966-07-09,77,5
2KmvTthSR8R05yX3gdS0kE,Easy For You To SayLinda Ronstadt,Linda Ronstadt,Easy For You To Say,Get Closer,false,1983-04-23,77,10
50JK22El2PTIzZBU2liLDI,Mysterious WaysU2,U2,Mysterious Ways,Achtung Baby (Deluxe Edition),false,1991-11-23,77,20
0Y6dPRfSOVgLzKpn7L741h,Good Little GirlsBlue County,Blue County,Good Little Girls,Blue County,false,2004-04-03,77,7
393MDhe62s8hbH8ETrlxe5,Mr. RagerKid Cudi,Kid Cudi,Mr. Rager,Man On The Moon II: The Legend Of Mr. Rager,false,2010-11-13,77,1
4ggiDYAkJ7Yk8d5xOr7Xjo,Me NiegoReik Featuring Ozuna & Wisin,Reik Featuring Ozuna & Wisin,Me Niego,Ahora,false,2018-05-26,97,3
2P6F1jmMgSScpvx4aZvbmY,"For Emily, Whenever I May Find HerSimon & Garfunkel",Simon & Garfunkel,"For Emily, Whenever I May Find Her",Live 1969,false,1972-09-02,78,7
4lSkNB2fp7roRthqwD7p8k,JealousNick Jonas,Nick Jonas,Jealous,Music From Chasing Happiness,false,2014-09-27,78,32
1IQFOxGGY4tCdbUWY0B3eA,I Want To Be Happy Cha ChaEnoch Light & The Light Brigade,Enoch Light & The Light Brigade,I Want To Be Happy Cha Cha,Cha Cha Classics,false,1958-11-08,79,7
6lCH80b4MlttgsPDdobW54,Fire And WaterWilson Pickett,Wilson Pickett,Fire And Water,The Very Best Of Wilson Pickett,false,1971-12-25,79,11
2tWhYbJL0dZbkWXfhZbDZs,Girl Can't Help ItJourney,Journey,Girl Can't Help It,Raised On Radio,false,1986-08-30,79,14
0BTGqPIW9acmhhUmENkq5r,If You Love MeBrownstone,Brownstone,If You Love Me,From The Bottom Up,false,1994-12-10,79,27
44Razg2DEDwDwmOY6Rh58x,ListenCollective Soul,Collective Soul,Listen,Disciplined Breakdown,false,1997-06-28,79,11
0wqocHOZg8odmys7DOyVER,Never Gonna Let You GoFaith Evans,Faith Evans,Never Gonna Let You Go,Keep The Faith,false,1999-07-10,79,20
7yuWHdSLrknIYMgbkdmPOS,HeartlessThe Fray,The Fray,Heartless,Through the Years: The Best of The Fray,false,2009-05-30,79,1
2qxmye6gAegTMjLKEBoR3d,Let Me Down SlowlyAlec Benjamin Featuring Alessia Cara,Alec Benjamin Featuring Alessia Cara,Let Me Down Slowly,Narrated For You,false,2019-01-26,100,9
4P0CiSQQizUsq8tpZkBmND,Move 'Em OutDelaney & Bonnie,Delaney & Bonnie,Move 'Em Out,D & B Together,false,1972-01-22,80,5
46Qk7yYzkQq0b4wctCKP2M,Love JonesBrighter Side Of Darkness,Brighter Side Of Darkness,Love Jones,Love Jones: The Best Of Funk Essentials Ballads Vol.2,false,1972-12-09,80,13
1w6uOq9M9XOqr5ftBZHfcN,NobodyThe Doobie Brothers,The Doobie Brothers,Nobody,Southbound,false,1974-11-02,80,6
5l5Rm50ZlfOQl5mzVeTlLd,It Makes Me GiggleJohn Denver,John Denver,It Makes Me Giggle,Spirit,false,1976-05-08,80,4
70aUjWZmd9F3bRSsR4DwAJ,Handy ManJames Taylor,James Taylor,Handy Man,JT,false,1977-06-18,80,20
1aupoGq6oWjYKOKbabJ0Bm,I Want You So BadHeart,Heart,I Want You So Bad,Bad Animals,false,1988-02-20,80,9
1nrackcWUBo87xecPgry2G,MillenniumRobbie Williams,Robbie Williams,Millennium,I've Been Expecting You,false,1999-06-05,80,4
48JAAdtKgOQ4u4QRER6bJX,Goin' CrazyNatalie,Natalie,Goin' Crazy,Natalie,false,2005-02-12,80,20
5OA3zJIbQytfulfE9tXEX1,MarinaWilly Alberti,Willy Alberti,Marina,25 Jaar Willy Alberti Successen,false,1959-11-28,81,8
3eDd2yAKGOmFwSiGweEeqB,Eso Beso (That Kiss!)Paul Anka,Paul Anka,Eso Beso (That Kiss!),Put Your Head On My Shoulder: The Very Best Of Paul Anka,false,1962-11-03,81,8
4d8MN3egxWp2lqC7J7VKlj,Gonna Give Her All The Love I've GotMarvin Gaye,Marvin Gaye,Gonna Give Her All The Love I've Got,That's The Way Love Is,false,1970-03-07,81,4
3Wwrn9V4jZPaMpzpQZTnuU,Midnight FlowerFour Tops,Four Tops,Midnight Flower,Essential Collection: Four Tops,false,1974-08-17,81,7
0Jp09OKyRNJvhm3AcQ1G2G,"Girl, Don't Let It Get You DownThe O'Jays",The O'Jays,"Girl, Don't Let It Get You Down",The Year 2000,false,1980-08-23,84,11
2XFSYvCBdoFebF3nqrLByy,MoreTrace Adkins,Trace Adkins,More,More...,false,2000-04-29,84,11
3kVsdeo86jZLNvZBoVLgNk,Fall In Love AgainEddie Money,Eddie Money,Fall In Love Again,Unplug It In,false,1992-05-16,93,11
7ir0CrqpGDi8xagP5QtS74,HumanTommy Hunt,Tommy Hunt,Human,I Just Don't Know What To Do With Myself,false,1961-09-02,97,10
27tR1MHxEN4vDQf3SjndI8,Mighty HighMighty Clouds Of Joy,Mighty Clouds Of Joy,Mighty High,Best Of The Mighty Clouds Of Joy,false,1976-02-21,91,10
1ea97AUSazu2QZw9BnHJqK,Gucci GucciKreayshawn,Kreayshawn,Gucci Gucci,Somethin 'Bout Kreay,false,2011-08-13,82,10
7DFawVSjI88xR9mjnWwURg,If You Don't Know Me By NowSimply Red,Simply Red,If You Don't Know Me By Now,A New Flame (Expanded),false,1989-05-06,81,22
5BE3DOk0C26VCMxxT84bec,I Love Your SmileShanice,Shanice,I Love Your Smile,Ultimate Collection: Shanice,false,1991-11-23,93,26
5dFvprlP5JS7gxeaMhMOWS,MiraclesJefferson Starship,Jefferson Starship,Miracles,Red Octopus,false,1975-08-23,82,17
5In7xBveNACCRX2uWNoPuW,I Don't Have The HeartJames Ingram,James Ingram,I Don't Have The Heart,It's Real,false,1990-08-04,86,26
1EB3Z38oKDKVp4K2yEO2dl,More Than Words Can SayAlias,Alias,More Than Words Can Say,Alias,false,1990-09-08,84,23
1mo1tQypPi59Unv8vWuNbL,I'll Be Good To YouThe Brothers Johnson,The Brothers Johnson,I'll Be Good To You,"Look Out For #1",false,1976-05-01,88,17
1ko2lVN0vKGUl9zrU0qSlT,"Just The Two Of UsGrover Washington, Jr. (With Bill Withers)","Grover Washington, Jr. (With Bill Withers)",Just The Two Of Us,Anthology,false,1981-02-14,83,24
1zgV5ZYh7uYJXbK7yjuyj8,Indiana Wants MeR. Dean Taylor,R. Dean Taylor,Indiana Wants Me,The Complete Motown Singles Vol. 10: 1970,false,1970-09-05,86,15
2Af6yE62PwymxZV0962qul,NormanSue Thompson,Sue Thompson,Norman,Essential Sue Thompson,false,1961-12-02,94,17
0UaMYEvWZi0ZqiDOoHU3YI,Lose ControlMissy Elliott Featuring Ciara & Fat Man Scoop,Missy Elliott Featuring Ciara & Fat Man Scoop,Lose Control,The Cookbook,true,2005-05-21,86,28
7ccz9p1ErD6Kq5ZSQmyvLm,Gotta Tell YouSamantha Mumba,Samantha Mumba,Gotta Tell You,Gotta Tell You,false,2000-09-09,85,22
3RMeOetCdXttthQK0clPuz,How Am I Supposed To Live Without YouMichael Bolton,Michael Bolton,How Am I Supposed To Live Without You,Soul Provider,false,1989-10-28,89,23
0HJYzGavqzjiKMmm4F0UZv,Luv U BetterLL Cool J,LL Cool J,Luv U Better,10,false,2002-08-24,93,22
4AjKVyNUMdUveKK5OH1OJD,How LongAce,Ace,How Long,Five-A-Side,false,1975-03-08,89,16
3XGDOjfpQfZ3Bxu1um26HI,Mad About YouBelinda Carlisle,Belinda Carlisle,Mad About You,Belinda (Deluxe Edition),false,1986-05-17,86,21
